device_id	reading_time	temp_c	humidity_pct	status
D-0VEA3	2026-01-28T22:15:07	25.89	74.8	OK
D-K5GYI	2026-01-14T13:41:23	21.81	33.6	FAIL
D-UGZ40	2026-01-10T04:24:03	18.75	77.5	OK
D-HC0DJ	2026-01-18T02:35:34	28.92	72.2	FAIL
D-XVT3O	2026-01-12T08:58:02	18.9	53.7	FAIL
D-EOXIR	2026-01-29T06:40:26	21.11	59.3	FAIL
D-J9X2H	2026-01-17T12:31:52	19.39	26.8	OK
D-VZBMP	2026-01-28T06:04:12	22.75	56.4	OK
D-T5JZT	2026-01-09T23:44:00	20.84	75.0	OK
D-0VEA3	2026-01-09T19:56:00	26.37	62.4	OK
D-J9X2H	2026-01-24T09:38:00	16.06	48.2	OK
D-FBQON	2026-01-22T03:39:51	24.44	41.7	OK
D-6LE9C	2026-01-23T03:43:19	19.99	64.6	OK
D-3NGHB	2026-01-31T02:05:10	17.37	55.1	OK
D-EOXIR	2026-01-19T11:41:30	28.17	27.3	WARN
D-VW8SJ	2026-01-07T14:53:33	25.3	32.7	OK
D-ZVQLQ	2026-01-09T09:13:28	20.66	32.2	OK
D-GIMRU	2026-01-31T19:59:30	25.35	39.5	OK
D-GIMRU	2026-01-06T08:49:28	26.44	28.4	OK
D-4JDUD	2026-01-20T22:14:36	18.49	41.7	OK
D-96IRX	2026-01-21T12:37:18	25.24	49.5	FAIL
D-J9X2H	2026-01-28T15:38:13	27.58	77.2	OK
D-VW8SJ	2026-01-20T12:42:33	20.23	26.9	OK
D-B61G9	2026-01-13T22:39:14	18.39	40.9	OK
D-P66ZV	2026-01-10T15:23:29	29.7	33.6	WARN
D-VZBMP	2026-01-14T03:20:06	27.9	65.3	OK
D-B61G9	2026-01-31T18:34:20	16.94	79.4	OK
D-PQZDN	2026-01-03T20:20:27	25.74	74.8	OK
D-48WEG	2026-01-04T10:56:56	20.83	73.9	OK
D-3CJOP	2026-01-06T19:32:01	16.6	28.6	WARN
D-FBQON	2026-01-13T00:18:35	25.11	26.7	OK
D-0VEA3	2026-01-04T18:54:40	26.46	35.2	OK
D-3NGHB	2026-01-20T12:11:27	19.86	49.4	WARN
D-FBQON	2026-01-23T12:03:57	16.86	49.1	WARN
D-5F4C6	2026-01-14T16:19:57	18.29	47.7	OK
D-K5GYI	2026-01-23T15:43:18	29.76	65.5	WARN
D-T5JZT	2026-01-04T20:25:40	26.28	65.2	OK
D-HC0DJ	2026-01-07T13:31:39	20.12	71.2	OK
D-T5JZT	2026-01-01T10:47:54	21.21	58.3	OK
D-96IRX	2026-01-06T02:05:00	17.57	53.0	OK
D-UGZ40	2026-01-29T11:13:10	25.14	26.4	OK
D-VW8SJ	2026-01-04T09:03:46	27.57	61.2	OK
D-F7WO9	2026-01-09T05:32:17	25.78	62.8	OK
D-K4U9M	2026-01-28T16:06:58	18.42	26.7	FAIL
D-BCCD4	2026-01-11T02:20:19	16.23	77.7	OK
D-K5GYI	2026-01-13T20:37:51	17.2	29.0	WARN
D-K5GYI	2026-01-14T07:48:44	25.59	36.4	OK
D-GIMRU	2026-01-17T21:28:04	21.19	25.5	OK
D-4JDUD	2026-01-26T08:23:59	23.19	55.2	OK
D-6LE9C	2026-01-21T03:48:30	16.22	48.7	OK
D-EOXIR	2026-01-06T14:52:22	19.74	39.6	OK
D-4JDUD	2026-01-04T11:51:19	20.65	26.2	OK
D-HC0DJ	2026-01-13T21:43:12	26.07	76.2	WARN
D-K5GYI	2026-01-08T13:50:53	16.91	67.8	FAIL
D-6LE9C	2026-01-06T13:49:10	17.47	43.4	OK
D-MQ5GL	2026-01-22T02:08:35	18.44	64.9	OK
D-VO06V	2026-01-11T02:06:41	26.52	58.9	OK
D-HC0DJ	2026-01-02T17:39:54	21.5	60.6	WARN
D-VZBMP	2026-01-01T12:08:14	24.85	77.5	WARN
D-3NGHB	2026-01-16T10:01:38	20.87	31.7	OK
D-48WEG	2026-01-10T17:05:47	22.99	29.1	OK
D-J9X2H	2026-01-22T07:08:09	18.03	65.4	FAIL
D-EOXIR	2026-01-15T20:43:41	20.49	64.9	OK
D-5F4C6	2026-01-01T23:18:09	23.68	49.0	OK
D-ZVQLQ	2026-01-30T14:21:47	22.0	57.6	OK
D-P66ZV	2026-01-12T04:14:39	27.38	47.4	OK
D-I47C9	2026-01-01T17:23:59	28.92	57.0	FAIL
D-VW8SJ	2026-01-12T12:46:05	26.95	70.8	FAIL
D-HC0DJ	2026-01-14T01:16:46	26.82	26.4	FAIL
D-BCCD4	2026-01-25T12:26:52	17.6	70.9	FAIL
D-F7WO9	2026-01-06T08:51:15	29.92	57.3	OK
D-T5JZT	2026-01-26T06:45:39	22.26	74.4	OK
D-VZBMP	2026-01-29T16:44:52	28.09	39.1	OK
D-GIMRU	2026-01-18T06:42:08	19.71	35.5	OK
D-XVT3O	2026-01-03T03:12:29	18.08	48.5	OK
D-48WEG	2026-01-12T18:56:22	23.46	64.0	FAIL
D-PQZDN	2026-01-20T02:42:37	27.76	74.2	FAIL
D-MQ5GL	2026-01-05T00:42:52	16.53	28.9	OK
D-VW8SJ	2026-01-07T14:04:02	25.78	50.8	OK
D-3CJOP	2026-01-01T22:24:16	26.3	52.1	WARN
D-BCCD4	2026-01-26T01:56:47	19.27	46.2	WARN
D-T5JZT	2026-01-04T05:39:07	16.16	25.2	OK
D-VO06V	2026-01-03T14:41:27	23.05	68.6	OK
D-MQ5GL	2026-01-11T15:07:56	18.67	66.9	OK
D-F7WO9	2026-01-28T23:28:37	18.5	55.9	OK
D-GIMRU	2026-01-21T23:38:02	21.39	70.6	WARN
D-EOXIR	2026-01-08T23:02:43	16.23	49.5	OK
D-VW8SJ	2026-01-16T19:06:32	26.27	62.4	WARN
D-EOXIR	2026-01-20T11:23:54	16.81	62.5	WARN
D-VW8SJ	2026-01-21T13:08:42	26.86	78.8	OK
D-FBQON	2026-01-14T03:35:04	16.02	38.2	OK
D-ZVQLQ	2026-01-28T13:45:07	18.53	61.0	WARN
D-6LE9C	2026-01-24T11:12:36	19.03	47.7	FAIL
D-B61G9	2026-01-12T02:15:09	28.43	36.4	FAIL
D-BCCD4	2026-01-17T19:37:38	16.62	46.5	WARN
D-EOXIR	2026-01-24T22:39:01	21.99	68.6	OK
D-4JDUD	2026-01-01T23:04:08	23.37	26.5	OK
D-VZBMP	2026-01-03T08:42:06	25.5	27.9	OK
D-K5GYI	2026-01-21T04:46:45	24.76	35.3	OK
D-UGZ40	2026-01-29T16:01:43	26.66	70.6	OK
D-4JDUD	2026-01-21T22:14:41	28.99	42.1	OK
D-VW8SJ	2026-01-28T20:39:27	26.48	67.6	OK
D-VO06V	2026-01-11T06:02:43	21.85	46.6	OK
D-J9X2H	2026-01-09T17:47:00	24.35	66.3	FAIL
D-BCCD4	2026-01-03T01:17:36	22.16	30.1	OK
D-P66ZV	2026-01-31T14:24:31	23.07	65.8	OK
D-BCCD4	2026-01-27T01:11:03	18.95	52.1	OK
D-BCCD4	2026-01-01T16:42:57	19.32	71.1	OK
D-F7WO9	2026-01-22T11:29:19	19.91	70.8	OK
D-HC0DJ	2026-01-24T05:11:11	22.1	43.3	OK
D-UGZ40	2026-01-02T23:21:15	19.91	70.4	OK
D-EOXIR	2026-01-10T15:56:25	26.33	30.8	WARN
D-4JDUD	2026-01-07T10:06:31	28.5	59.1	OK
D-UGZ40	2026-01-27T03:15:30	19.47	55.7	OK
D-K4U9M	2026-01-10T14:29:22	29.26	28.2	WARN
D-48WEG	2026-01-15T03:11:59	23.77	49.3	OK
D-HJYDA	2026-01-20T04:56:54	22.61	45.2	OK
D-P66ZV	2026-01-16T18:38:30	29.19	73.9	OK
D-VO06V	2026-01-24T23:19:17	19.98	57.9	OK
D-48WEG	2026-01-01T01:12:38	23.25	34.4	WARN
D-FBQON	2026-01-03T04:09:17	26.68	64.3	OK
D-48WEG	2026-01-27T04:52:53	17.25	25.1	OK
D-0VEA3	2026-01-31T18:40:41	18.01	72.6	FAIL
D-96IRX	2026-01-12T14:50:36	19.6	30.3	WARN
D-J9X2H	2026-01-29T23:52:50	25.6	26.4	WARN
D-4JDUD	2026-01-24T17:48:09	25.86	54.4	OK
D-HC0DJ	2026-01-20T10:40:24	21.58	55.9	WARN
D-HJYDA	2026-01-20T05:39:21	19.65	39.6	FAIL
D-K5GYI	2026-01-14T15:02:06	19.13	57.4	WARN
D-UGZ40	2026-01-04T15:15:20	22.08	60.6	OK
D-UGZ40	2026-01-09T04:47:05	29.79	62.9	WARN
D-96IRX	2026-01-21T22:45:57	17.47	43.7	OK
D-3NGHB	2026-01-19T12:33:19	16.27	71.7	FAIL
D-EOXIR	2026-01-15T16:10:29	27.92	47.7	OK
D-VW8SJ	2026-01-07T21:34:32	28.64	63.9	FAIL
D-VZBMP	2026-01-19T14:17:49	23.57	69.5	OK
D-PQZDN	2026-01-31T07:53:58	24.07	36.9	OK
D-I47C9	2026-01-29T09:33:49	22.3	40.1	OK
D-HJYDA	2026-01-30T10:36:40	29.49	54.3	OK
D-0VEA3	2026-01-27T06:25:19	20.12	49.2	OK
D-GIMRU	2026-01-15T17:52:09	20.25	37.3	OK
D-I47C9	2026-01-22T09:59:49	28.66	45.8	OK
D-BCCD4	2026-01-04T00:09:43	23.17	49.1	OK
D-P66ZV	2026-01-23T17:04:42	24.44	49.4	OK
D-HC0DJ	2026-01-26T15:53:44	26.01	61.0	OK
D-UGZ40	2026-01-28T18:55:28	16.22	33.7	FAIL
D-3NGHB	2026-01-24T15:37:53	23.52	68.8	OK
D-PQZDN	2026-01-10T20:07:08	20.14	64.8	OK
D-VZBMP	2026-01-04T08:50:51	27.05	74.4	OK
D-HC0DJ	2026-01-21T16:54:25	22.89	65.4	FAIL
D-K4U9M	2026-01-30T12:59:29	21.72	29.9	WARN
D-HJYDA	2026-01-21T17:43:17	28.23	52.8	FAIL
D-F7WO9	2026-01-25T08:54:56	25.49	63.8	OK
D-ZVQLQ	2026-01-18T22:31:17	27.87	44.8	OK
D-P66ZV	2026-01-28T23:49:40	19.06	70.0	OK
D-UGZ40	2026-01-03T00:21:25	24.79	41.5	OK
D-EOXIR	2026-01-17T08:20:25	16.25	37.8	FAIL
D-FBQON	2026-01-20T09:20:12	18.71	73.6	OK
D-ZVQLQ	2026-01-13T07:39:11	21.28	77.2	WARN
D-BCCD4	2026-01-02T02:24:17	23.32	79.9	OK
D-BCCD4	2026-01-26T18:43:37	21.48	27.4	FAIL
D-UGZ40	2026-01-20T15:11:28	27.11	79.4	OK
D-I47C9	2026-01-27T23:39:44	25.94	37.3	OK
D-4JDUD	2026-01-10T18:39:06	16.31	25.9	FAIL
D-GIMRU	2026-01-06T01:38:24	24.65	68.8	FAIL
D-UGZ40	2026-01-25T02:06:12	23.23	76.9	OK
D-4JDUD	2026-01-04T00:22:08	23.22	67.1	OK
D-K4U9M	2026-01-12T14:09:41	29.02	40.2	OK
D-MQ5GL	2026-01-09T16:57:22	24.49	33.2	OK
D-4JDUD	2026-01-14T06:30:14	26.55	52.9	OK
D-P66ZV	2026-01-25T02:05:03	23.84	30.9	WARN
D-P66ZV	2026-01-15T22:20:24	18.03	44.3	WARN
D-GIMRU	2026-01-15T23:26:32	19.11	71.4	OK
D-XVT3O	2026-01-10T17:00:58	24.33	70.4	OK
D-EOXIR	2026-01-03T16:39:54	22.21	48.5	WARN
D-PQZDN	2026-01-17T03:54:22	20.68	26.9	OK
D-3CJOP	2026-01-16T11:17:38	22.78	74.9	WARN
D-UGZ40	2026-01-03T21:29:46	25.13	46.6	WARN
D-3CJOP	2026-01-11T13:08:45	29.96	28.7	OK
D-VO06V	2026-01-23T21:38:36	19.93	79.7	OK
D-XVT3O	2026-01-22T02:17:05	26.28	33.2	OK
D-B61G9	2026-01-21T04:22:33	25.92	60.3	FAIL
D-HJYDA	2026-01-08T14:03:40	29.45	39.5	OK
D-B61G9	2026-01-15T15:32:43	23.64	29.1	FAIL
D-3NGHB	2026-01-22T19:49:24	25.54	66.0	WARN
D-3CJOP	2026-01-03T22:06:24	26.67	28.8	WARN
D-J9X2H	2026-01-04T21:14:12	22.9	39.0	OK
D-BCCD4	2026-01-19T08:13:50	20.29	74.4	OK
D-K5GYI	2026-01-29T13:16:10	18.17	47.7	FAIL
D-GIMRU	2026-01-10T19:38:43	28.67	62.2	FAIL
D-EOXIR	2026-01-21T17:03:22	27.61	49.5	OK
D-EOXIR	2026-01-28T00:47:21	22.63	51.3	OK
D-VO06V	2026-01-01T00:10:18	17.88	41.4	WARN
D-P66ZV	2026-01-06T21:27:01	19.96	31.3	OK
D-F7WO9	2026-01-14T05:32:21	25.22	25.4	OK
D-FBQON	2026-01-08T22:20:55	21.85	44.6	WARN
D-VZBMP	2026-01-09T18:41:35	23.98	75.2	WARN
D-48WEG	2026-01-18T13:41:47	21.44	50.0	OK
D-VZBMP	2026-01-13T13:07:30	16.19	67.8	FAIL
D-EOXIR	2026-01-25T18:23:15	26.58	78.4	OK
D-BCCD4	2026-01-22T19:03:14	21.06	44.7	OK
D-6LE9C	2026-01-15T11:39:34	24.8	34.3	OK
D-PQZDN	2026-01-29T01:51:48	19.67	26.8	OK
D-HJYDA	2026-01-13T14:52:58	22.93	46.9	FAIL
D-HJYDA	2026-01-10T18:03:02	24.54	78.8	OK
D-MQ5GL	2026-01-28T07:00:16	26.2	50.8	FAIL
D-3NGHB	2026-01-22T15:56:53	16.87	72.2	FAIL
D-FBQON	2026-01-17T01:49:51	28.67	33.1	FAIL
D-F7WO9	2026-01-04T01:08:28	27.92	44.4	FAIL
D-0VEA3	2026-01-14T04:13:35	25.12	60.7	OK
D-0VEA3	2026-01-02T04:43:20	17.84	57.1	WARN
D-HJYDA	2026-01-12T15:41:32	23.69	42.1	OK
D-GIMRU	2026-01-14T14:34:20	16.85	58.8	OK
D-XVT3O	2026-01-27T00:02:23	26.71	41.6	WARN
D-T5JZT	2026-01-26T11:51:11	21.39	64.8	FAIL
D-UGZ40	2026-01-28T02:04:54	24.91	27.6	WARN
D-6LE9C	2026-01-10T16:16:29	28.44	71.2	OK
D-48WEG	2026-01-09T00:53:19	20.3	69.3	OK
D-HC0DJ	2026-01-18T00:53:22	22.24	50.1	WARN
D-GIMRU	2026-01-27T01:40:11	17.19	73.9	OK
D-XVT3O	2026-01-20T14:17:40	18.2	65.7	OK
D-6LE9C	2026-01-23T23:55:02	27.83	37.9	FAIL
D-ZVQLQ	2026-01-25T01:00:11	18.76	41.0	OK
D-HJYDA	2026-01-04T15:48:39	23.97	71.4	WARN
D-B61G9	2026-01-21T03:57:57	28.14	64.5	WARN
D-3NGHB	2026-01-16T02:00:32	26.45	61.4	FAIL
D-ZVQLQ	2026-01-27T11:36:01	23.32	56.7	WARN
D-48WEG	2026-01-20T02:12:43	18.41	65.5	FAIL
D-96IRX	2026-01-09T17:53:52	20.37	56.3	OK
D-96IRX	2026-01-13T12:09:52	22.92	60.9	FAIL
D-B61G9	2026-01-22T08:35:27	16.59	62.8	OK
D-6LE9C	2026-01-22T12:16:30	17.29	39.7	FAIL
D-4JDUD	2026-01-23T08:14:05	24.54	43.4	FAIL
D-4JDUD	2026-01-09T09:00:59	18.69	42.3	OK
D-BCCD4	2026-01-25T09:45:08	16.77	79.9	FAIL
D-3CJOP	2026-01-15T04:34:14	26.62	37.2	WARN
D-0VEA3	2026-01-13T04:35:34	20.78	32.1	OK
D-48WEG	2026-01-05T15:42:50	29.5	44.0	OK
D-T5JZT	2026-01-10T00:20:42	28.0	77.2	FAIL
D-HC0DJ	2026-01-28T11:11:34	20.67	49.5	FAIL
D-J9X2H	2026-01-22T21:23:28	27.52	48.9	WARN
D-EOXIR	2026-01-21T18:00:05	29.65	58.3	OK
D-3CJOP	2026-01-05T17:14:09	27.11	46.5	OK
D-VZBMP	2026-01-12T20:02:03	23.75	35.6	OK
D-3NGHB	2026-01-17T22:21:30	20.51	25.4	OK
D-4JDUD	2026-01-12T21:14:39	19.4	75.5	OK
D-XVT3O	2026-01-05T07:09:48	16.46	33.8	OK
D-UGZ40	2026-01-20T14:06:32	22.32	67.3	FAIL
D-MQ5GL	2026-01-15T04:28:37	24.11	61.8	OK
D-PQZDN	2026-01-28T17:04:41	26.68	66.6	WARN
D-K5GYI	2026-01-12T06:51:00	17.33	69.3	OK
D-4JDUD	2026-01-21T19:20:59	23.46	64.9	OK
D-FBQON	2026-01-10T12:33:44	18.61	28.7	OK
D-GIMRU	2026-01-11T12:07:40	20.62	45.4	OK
D-GIMRU	2026-01-20T05:25:57	28.25	58.9	FAIL
D-I47C9	2026-01-12T04:29:40	22.12	48.8	WARN
D-EOXIR	2026-01-15T13:52:29	29.76	42.2	OK
D-HJYDA	2026-01-29T03:13:21	23.11	31.4	WARN
D-K4U9M	2026-01-10T10:00:42	26.52	68.1	WARN
D-P66ZV	2026-01-10T08:43:42	23.9	59.9	WARN
D-XVT3O	2026-01-02T02:49:07	19.85	72.7	FAIL
D-5F4C6	2026-01-08T03:03:34	24.62	72.5	OK
D-MQ5GL	2026-01-30T19:36:03	27.61	39.6	OK
D-3CJOP	2026-01-31T14:48:46	20.78	48.7	WARN
D-FBQON	2026-01-09T05:27:48	16.84	56.8	OK
D-T5JZT	2026-01-24T07:23:34	17.88	31.5	OK
D-K4U9M	2026-01-01T21:34:41	19.02	33.3	FAIL
D-BCCD4	2026-01-25T12:41:36	18.69	66.6	FAIL
D-HJYDA	2026-01-02T23:41:47	17.47	73.9	OK
D-BCCD4	2026-01-17T23:03:11	29.16	52.0	WARN
D-MQ5GL	2026-01-22T02:19:06	23.82	66.4	WARN
D-T5JZT	2026-01-02T16:07:19	29.3	27.1	OK
D-J9X2H	2026-01-16T20:40:06	25.55	63.3	WARN
D-T5JZT	2026-01-01T19:44:33	17.11	63.5	OK
D-HC0DJ	2026-01-14T07:28:29	18.96	38.2	OK
D-K4U9M	2026-01-18T08:46:52	22.91	35.8	OK
D-ZVQLQ	2026-01-06T05:30:23	17.68	79.2	OK
D-VW8SJ	2026-01-17T03:14:34	24.67	65.7	FAIL
D-96IRX	2026-01-29T01:19:54	17.15	62.6	FAIL
D-ZVQLQ	2026-01-06T05:33:11	24.35	71.3	FAIL
D-GIMRU	2026-01-03T06:58:58	24.43	28.7	WARN
D-5F4C6	2026-01-04T04:37:13	22.86	47.9	FAIL
D-96IRX	2026-01-01T21:03:05	28.72	70.5	FAIL
D-5F4C6	2026-01-27T07:30:52	24.88	68.2	OK
D-HJYDA	2026-01-28T16:07:22	29.86	73.9	OK
D-B61G9	2026-01-26T05:39:41	16.19	66.6	OK
D-HJYDA	2026-01-11T12:27:39	29.86	47.9	FAIL
D-6LE9C	2026-01-15T04:11:32	18.94	41.5	OK
D-EOXIR	2026-01-13T22:47:20	28.53	52.1	OK
D-K5GYI	2026-01-01T03:28:29	27.9	47.8	OK
D-4JDUD	2026-01-10T12:52:40	20.69	69.2	OK
D-4JDUD	2026-01-11T16:49:47	18.51	67.4	WARN
D-ZVQLQ	2026-01-09T09:18:49	28.98	62.2	FAIL
D-FBQON	2026-01-28T06:20:27	25.06	62.9	FAIL
D-J9X2H	2026-01-15T14:01:40	29.92	52.3	OK
D-B61G9	2026-01-14T09:53:02	23.72	63.6	OK
D-4JDUD	2026-01-05T17:19:32	25.56	56.4	OK
D-3NGHB	2026-01-14T17:30:10	16.44	43.3	WARN
D-P66ZV	2026-01-15T00:56:58	17.4	75.1	FAIL
D-3CJOP	2026-01-18T22:37:16	18.79	30.4	OK
D-0VEA3	2026-01-25T21:47:47	25.02	56.9	WARN
D-XVT3O	2026-01-20T10:28:23	22.97	62.8	FAIL
D-PQZDN	2026-01-18T11:44:44	18.17	79.0	OK
D-I47C9	2026-01-25T11:32:20	27.91	45.8	OK
D-VO06V	2026-01-10T04:21:30	24.49	32.9	OK
D-K5GYI	2026-01-25T23:45:31	25.48	54.2	OK
D-VZBMP	2026-01-27T04:56:49	27.6	42.8	FAIL
D-GIMRU	2026-01-10T16:53:44	24.52	70.0	FAIL
D-K5GYI	2026-01-10T07:22:47	22.7	36.8	WARN
D-3CJOP	2026-01-05T00:10:31	18.15	45.3	FAIL
D-GIMRU	2026-01-27T22:35:05	21.73	60.3	OK
D-T5JZT	2026-01-18T05:20:35	18.87	28.4	OK
D-T5JZT	2026-01-23T06:29:14	29.26	29.3	OK
D-VO06V	2026-01-02T02:07:25	26.12	44.2	OK
D-K4U9M	2026-01-14T07:00:01	16.2	28.2	OK
D-FBQON	2026-01-05T21:38:48	19.4	71.4	WARN
D-MQ5GL	2026-01-24T23:51:44	28.3	25.1	OK
D-T5JZT	2026-01-18T08:53:03	20.26	61.1	OK
D-I47C9	2026-01-10T08:02:59	25.32	52.8	OK
D-J9X2H	2026-01-29T06:51:13	19.98	42.9	OK
D-VZBMP	2026-01-13T02:06:49	25.8	46.2	OK
D-XVT3O	2026-01-18T12:45:44	22.04	39.9	OK
D-K4U9M	2026-01-08T13:00:52	25.28	64.4	FAIL
D-FBQON	2026-01-22T14:59:11	16.86	75.1	OK
D-BCCD4	2026-01-10T06:14:48	25.26	31.7	OK
D-VW8SJ	2026-01-13T09:58:06	17.51	69.3	OK
D-HC0DJ	2026-01-05T16:07:30	28.39	41.9	OK
D-3NGHB	2026-01-13T03:50:53	26.5	27.1	WARN
D-ZVQLQ	2026-01-17T15:22:32	28.99	32.5	WARN
D-XVT3O	2026-01-04T17:00:25	17.84	46.3	WARN
D-UGZ40	2026-01-28T08:36:53	20.18	29.8	OK
D-J9X2H	2026-01-04T17:43:49	16.9	64.0	OK
D-UGZ40	2026-01-02T02:43:00	17.72	50.0	WARN
D-VZBMP	2026-01-18T21:32:30	24.76	46.5	WARN
D-HJYDA	2026-01-12T22:18:16	18.61	55.2	OK
D-6LE9C	2026-01-25T12:17:56	20.3	41.1	OK
D-5F4C6	2026-01-20T01:58:23	28.47	34.6	FAIL
D-J9X2H	2026-01-24T15:00:26	19.69	58.2	OK
D-VZBMP	2026-01-10T16:41:01	23.17	79.8	FAIL
D-P66ZV	2026-01-01T15:51:29	20.8	58.8	OK
D-BCCD4	2026-01-14T02:57:13	18.27	60.3	WARN
D-FBQON	2026-01-12T05:38:21	21.56	43.2	WARN
D-48WEG	2026-01-09T16:41:55	17.2	63.5	WARN
D-3NGHB	2026-01-23T15:56:11	20.01	75.8	OK
D-XVT3O	2026-01-19T02:12:19	24.16	75.4	OK
D-ZVQLQ	2026-01-23T08:36:08	28.67	56.5	OK
D-4JDUD	2026-01-17T11:37:47	20.71	55.3	FAIL
D-4JDUD	2026-01-18T20:48:36	18.34	48.3	OK
D-EOXIR	2026-01-16T09:50:08	17.97	30.3	OK
D-96IRX	2026-01-27T18:45:56	20.28	39.5	FAIL
D-48WEG	2026-01-09T07:53:38	23.93	28.3	OK
D-J9X2H	2026-01-08T12:29:24	24.64	60.4	WARN
D-3NGHB	2026-01-19T15:20:38	20.4	30.9	OK
D-ZVQLQ	2026-01-13T18:03:45	18.04	42.2	OK
D-XVT3O	2026-01-24T19:38:19	23.22	31.1	OK
D-HC0DJ	2026-01-15T03:03:03	21.08	66.9	WARN
D-96IRX	2026-01-19T02:26:00	19.18	37.0	OK
D-VO06V	2026-01-04T04:07:46	19.07	25.8	OK
D-3CJOP	2026-01-04T04:47:33	19.94	41.6	OK
D-3NGHB	2026-01-05T01:27:31	19.95	50.6	WARN
D-T5JZT	2026-01-02T08:22:25	29.5	45.4	FAIL
D-96IRX	2026-01-07T11:07:00	28.48	78.1	OK
D-I47C9	2026-01-07T03:49:58	21.98	65.7	FAIL
D-F7WO9	2026-01-20T09:27:09	24.72	60.8	FAIL
D-VW8SJ	2026-01-26T03:40:52	29.11	63.3	OK
D-6LE9C	2026-01-29T17:19:21	22.1	67.9	OK
D-MQ5GL	2026-01-11T06:38:16	20.87	72.0	WARN
D-GIMRU	2026-01-15T01:49:27	24.65	45.9	OK
D-UGZ40	2026-01-22T17:03:27	25.89	35.5	FAIL
D-B61G9	2026-01-25T13:34:01	16.37	27.2	OK
D-K4U9M	2026-01-06T03:27:07	24.62	40.5	OK
D-K5GYI	2026-01-18T06:58:50	24.89	32.0	OK
D-MQ5GL	2026-01-07T23:48:40	28.38	68.4	WARN
D-XVT3O	2026-01-01T09:34:14	26.25	32.8	OK
D-K4U9M	2026-01-28T16:00:13	26.15	38.0	OK
D-3CJOP	2026-01-27T19:01:08	17.2	41.7	OK
D-HC0DJ	2026-01-20T17:21:08	28.53	77.2	WARN
D-6LE9C	2026-01-31T04:02:49	28.32	50.9	OK
D-K4U9M	2026-01-21T01:32:59	24.15	27.2	OK
D-HC0DJ	2026-01-30T07:16:42	29.94	69.4	FAIL
D-VZBMP	2026-01-04T07:09:31	27.09	31.5	WARN
D-FBQON	2026-01-23T00:32:38	17.8	57.1	OK
D-48WEG	2026-01-06T16:49:08	20.51	45.3	FAIL
D-6LE9C	2026-01-01T12:11:25	18.54	41.6	OK
D-6LE9C	2026-01-09T15:05:26	26.13	41.6	FAIL
D-FBQON	2026-01-14T20:45:22	25.96	65.7	OK
D-F7WO9	2026-01-04T08:36:40	27.37	50.4	FAIL
D-48WEG	2026-01-17T19:34:51	28.1	53.6	OK
D-4JDUD	2026-01-23T07:22:52	24.78	28.7	WARN
D-T5JZT	2026-01-13T12:47:20	24.85	40.4	OK
D-96IRX	2026-01-24T15:48:03	27.55	67.6	FAIL
D-VO06V	2026-01-09T06:02:49	19.87	76.5	WARN
D-BCCD4	2026-01-10T22:42:48	21.68	48.5	OK
D-5F4C6	2026-01-16T00:39:41	23.54	46.8	WARN
D-HC0DJ	2026-01-06T19:15:40	23.54	29.2	OK
D-T5JZT	2026-01-09T04:39:41	26.36	64.4	OK
D-5F4C6	2026-01-22T14:55:45	22.49	57.3	WARN
D-T5JZT	2026-01-15T03:50:12	21.25	31.9	OK
D-UGZ40	2026-01-12T18:21:45	24.99	60.2	FAIL
D-XVT3O	2026-01-26T05:48:33	17.46	47.8	OK
D-PQZDN	2026-01-14T19:55:57	17.69	36.7	OK
D-VO06V	2026-01-31T11:31:16	26.74	59.8	OK
D-I47C9	2026-01-22T06:31:24	24.36	60.0	OK
D-ZVQLQ	2026-01-23T08:16:03	24.42	64.6	WARN
D-HJYDA	2026-01-22T10:55:37	24.99	70.8	OK
D-VZBMP	2026-01-11T05:13:06	16.38	26.1	WARN
D-3CJOP	2026-01-06T01:01:44	26.87	39.4	OK
D-48WEG	2026-01-09T08:29:51	29.46	57.3	OK
D-EOXIR	2026-01-09T21:43:15	24.05	55.5	WARN
D-F7WO9	2026-01-07T04:10:23	19.62	45.2	OK
D-GIMRU	2026-01-31T09:54:01	18.28	71.8	OK
D-48WEG	2026-01-23T18:35:42	20.04	54.2	WARN
D-VZBMP	2026-01-08T13:46:05	28.92	47.2	OK
D-P66ZV	2026-01-14T02:10:41	19.02	41.9	FAIL
D-ZVQLQ	2026-01-07T13:34:24	26.95	26.3	OK
D-K5GYI	2026-01-14T08:37:55	17.02	48.0	FAIL
D-6LE9C	2026-01-03T00:53:25	22.41	45.7	OK
D-UGZ40	2026-01-03T23:53:12	29.36	73.2	OK
D-ZVQLQ	2026-01-14T12:35:06	23.19	48.1	FAIL
D-B61G9	2026-01-22T21:56:15	29.31	49.2	OK
D-K5GYI	2026-01-03T16:00:58	24.03	79.5	OK
D-ZVQLQ	2026-01-28T19:32:02	20.79	64.6	FAIL
D-3CJOP	2026-01-09T16:59:08	16.83	65.3	WARN
D-ZVQLQ	2026-01-17T20:43:13	16.58	74.1	WARN
D-K4U9M	2026-01-31T12:05:59	17.59	64.6	OK
D-K4U9M	2026-01-27T06:19:12	23.28	40.0	OK
D-96IRX	2026-01-11T13:18:48	21.56	56.9	OK
D-MQ5GL	2026-01-06T00:34:01	28.68	26.5	OK
