student_id,course,cfu,grade,exam_date
100813,Analisi 1,10,18,2024-05-26
100813,Analisi 2,9,24,2025-05-14
100813,Machine Learning,10,25,2024-01-12
100814,Basi di Dati,10,21,2023-09-15
100814,Analisi 1,6,23,2026-05-25
100814,Programmazione 1,10,26,2024-08-22
100815,Programmazione 1,9,21,2023-03-15
100815,Fisica 1,9,19,2025-09-28
100815,Analisi 1,9,29,2026-11-06
100815,Sistemi Operativi,10,18,2024-10-06
100815,Analisi 2,9,22,2026-11-17
100816,Analisi 2,12,22,2023-08-14
100816,Basi di Dati,10,22,2024-01-15
100816,Meccatronica,10,28,2024-03-16
100816,Algebra Lineare,6,29,2024-06-07
100817,Sistemi Operativi,8,23,2024-04-17
100817,Machine Learning,10,29,2026-10-02
100817,Basi di Dati,10,28,2023-05-17
100817,Fisica 1,12,24,2024-03-02
100817,Calcolatori,9,30,2025-04-09
100818,Calcolatori,10,21,2026-12-03
100818,Programmazione 1,9,27,2026-07-09
100818,Analisi 2,6,23,2024-11-21
100819,Calcolatori,10,26,2026-08-23
100819,Machine Learning,9,23,2025-03-14
100819,Basi di Dati,6,27,2023-04-27
100819,Programmazione 1,12,22,2024-03-16
100819,Meccatronica,8,24,2024-08-24
100820,Analisi 2,8,28,2024-08-04
100820,Programmazione 1,6,30,2023-08-27
100820,Meccatronica,9,28,2026-07-20
100821,Basi di Dati,8,18,2025-03-20
100821,Analisi 1,12,23,2023-05-09
100821,Machine Learning,12,24,2024-01-12
100822,Analisi 1,8,27,2024-03-01
100822,Machine Learning,8,29,2026-10-26
100822,Programmazione 1,12,18,2023-05-06
100823,Machine Learning,6,24,2023-02-15
100823,Algebra Lineare,10,30,2023-04-26
100823,Basi di Dati,6,24,2024-08-25
100823,Meccatronica,6,23,2023-01-10
100823,Programmazione 1,12,21,2024-03-14
100824,Analisi 2,12,21,2023-08-06
100824,Algebra Lineare,12,22,2026-07-08
100824,Sistemi Operativi,12,18,2024-10-02
100824,Fisica 1,10,30,2025-05-02
100825,Calcolatori,6,29,2024-12-20
100825,Sistemi Operativi,8,20,2026-12-06
100825,Meccatronica,10,20,2023-03-19
100826,Machine Learning,6,22,2026-01-05
100826,Fisica 1,10,29,2026-08-13
100826,Calcolatori,9,20,2026-03-18
100827,Algebra Lineare,9,27,2025-01-15
100827,Calcolatori,6,26,2026-05-27
100827,Fisica 1,6,24,2026-06-25
100827,Meccatronica,10,18,2024-01-18
100827,Basi di Dati,6,28,2023-10-27
100828,Meccatronica,8,30,2023-06-25
100828,Programmazione 1,9,21,2023-05-09
100828,Analisi 2,12,27,2023-10-08
100829,Analisi 2,8,21,2024-01-06
100829,Calcolatori,8,23,2023-01-05
100829,Fisica 1,9,28,2025-06-28
100830,Analisi 1,9,23,2023-04-28
100830,Fisica 1,10,27,2025-12-26
100830,Calcolatori,8,27,2024-04-07
100831,Algebra Lineare,8,27,2026-03-01
100831,Fisica 1,12,18,2025-10-24
100831,Machine Learning,12,28,2024-02-05
100832,Algebra Lineare,6,25,2025-10-13
100832,Analisi 1,9,27,2024-01-04
100832,Analisi 2,8,21,2026-07-07
100832,Meccatronica,6,25,2026-05-19
100833,Algebra Lineare,10,20,2025-11-03
100833,Analisi 2,12,21,2026-06-20
100833,Analisi 1,6,27,2024-03-13
100833,Programmazione 1,10,19,2024-02-16
100834,Fisica 1,9,25,2025-03-22
100834,Machine Learning,12,28,2026-05-13
100834,Analisi 2,6,20,2023-10-14
100834,Meccatronica,6,25,2024-01-01
100835,Meccatronica,9,18,2024-03-23
100835,Analisi 2,6,19,2025-12-08
100835,Algebra Lineare,9,23,2023-06-04
100835,Sistemi Operativi,9,21,2024-02-19
100835,Analisi 1,6,22,2024-11-27
100836,Sistemi Operativi,12,25,2024-05-15
100836,Basi di Dati,12,20,2025-12-24
100836,Meccatronica,9,20,2024-02-17
100837,Fisica 1,6,27,2024-12-01
100837,Algebra Lineare,9,30,2026-08-02
100837,Calcolatori,10,25,2026-10-07
100837,Basi di Dati,8,21,2024-10-19
100837,Sistemi Operativi,12,24,2025-02-12
100838,Programmazione 1,12,28,2025-07-09
100838,Analisi 2,6,26,2025-11-17
100838,Calcolatori,9,29,2024-12-18
100838,Fisica 1,8,30,2025-12-14
100838,Basi di Dati,10,20,2026-03-01
100839,Sistemi Operativi,12,30,2024-06-10
100839,Algebra Lineare,8,30,2025-12-12
100839,Machine Learning,6,30,2026-03-18
100839,Fisica 1,8,20,2024-06-01
100839,Analisi 1,6,26,2024-06-24
100840,Machine Learning,12,24,2024-10-25
100840,Analisi 2,9,20,2023-02-28
100840,Algebra Lineare,8,30,2024-04-09
100840,Fisica 1,6,22,2024-10-01
100840,Analisi 1,6,27,2026-07-06
100841,Basi di Dati,6,22,2025-01-19
100841,Programmazione 1,9,24,2024-03-03
100841,Analisi 2,10,22,2023-01-23
100841,Fisica 1,8,27,2023-01-24
100841,Machine Learning,6,27,2024-04-12
100842,Sistemi Operativi,8,22,2026-02-03
100842,Analisi 2,12,21,2026-01-23
100842,Meccatronica,6,24,2023-09-05
100843,Basi di Dati,9,24,2023-11-24
100843,Programmazione 1,10,18,2026-07-28
100843,Calcolatori,8,24,2025-04-23
100843,Fisica 1,12,29,2025-01-01
100844,Calcolatori,9,24,2023-08-27
100844,Fisica 1,10,28,2024-04-22
100844,Basi di Dati,6,21,2024-07-04
100844,Analisi 1,6,28,2025-05-23
100844,Machine Learning,6,24,2025-03-07
100845,Analisi 1,6,29,2024-08-06
100845,Machine Learning,10,25,2026-09-12
100845,Calcolatori,10,24,2023-07-28
100845,Analisi 2,8,30,2025-10-10
100845,Sistemi Operativi,8,27,2023-05-14
100846,Basi di Dati,6,26,2026-01-03
100846,Calcolatori,10,27,2024-03-10
100846,Sistemi Operativi,8,18,2024-05-18
100847,Basi di Dati,9,19,2026-03-08
100847,Algebra Lineare,9,23,2026-06-26
100847,Sistemi Operativi,8,26,2026-10-09
100848,Meccatronica,9,30,2025-12-08
100848,Programmazione 1,10,30,2024-07-18
100848,Analisi 2,12,18,2025-12-15
100848,Basi di Dati,8,21,2026-12-23
100849,Analisi 1,9,21,2025-11-11
100849,Programmazione 1,10,29,2025-03-03
100849,Sistemi Operativi,10,29,2025-04-11
100849,Algebra Lineare,12,27,2023-01-19
100850,Basi di Dati,9,28,2026-01-10
100850,Sistemi Operativi,10,28,2026-12-04
100850,Analisi 1,9,21,2026-09-17
100851,Algebra Lineare,10,29,2026-02-18
100851,Fisica 1,10,28,2025-07-09
100851,Basi di Dati,10,25,2024-11-13
100851,Programmazione 1,8,24,2023-06-22
100852,Analisi 1,12,29,2023-01-05
100852,Sistemi Operativi,10,25,2024-10-27
100852,Calcolatori,6,18,2025-06-02
100852,Machine Learning,10,28,2026-01-10
100853,Calcolatori,6,23,2023-04-23
100853,Machine Learning,8,25,2025-07-19
100853,Sistemi Operativi,12,21,2024-01-13
100854,Basi di Dati,10,25,2023-09-05
100854,Fisica 1,8,29,2024-07-14
100854,Programmazione 1,10,27,2025-02-20
100854,Machine Learning,6,30,2026-09-21
100855,Machine Learning,12,30,2023-07-16
100855,Calcolatori,8,27,2026-04-10
100855,Fisica 1,8,29,2026-07-01
100855,Algebra Lineare,9,30,2025-01-28
100855,Analisi 2,9,27,2024-03-27
100856,Basi di Dati,12,24,2023-09-28
100856,Programmazione 1,10,28,2026-01-14
100856,Algebra Lineare,10,21,2024-01-25
100857,Machine Learning,10,21,2024-09-27
100857,Analisi 2,12,19,2024-08-04
100857,Programmazione 1,12,20,2026-12-11
100858,Fisica 1,10,29,2023-09-14
100858,Basi di Dati,9,27,2025-03-13
100858,Analisi 1,12,22,2024-01-07
100859,Meccatronica,8,23,2025-11-21
100859,Sistemi Operativi,12,29,2023-02-10
100859,Fisica 1,9,30,2026-08-01
100859,Programmazione 1,10,27,2024-02-20
100859,Calcolatori,9,26,2026-04-01
100860,Algebra Lineare,8,26,2025-11-26
100860,Sistemi Operativi,8,30,2023-12-05
100860,Analisi 2,6,25,2023-07-16
100860,Basi di Dati,12,18,2026-11-13
100861,Algebra Lineare,12,27,2023-02-13
100861,Fisica 1,9,30,2024-11-17
100861,Analisi 1,6,23,2023-04-15
100861,Analisi 2,6,19,2026-01-20
100861,Calcolatori,8,24,2025-01-15
100862,Fisica 1,12,28,2023-08-06
100862,Programmazione 1,10,20,2024-10-14
100862,Sistemi Operativi,12,20,2025-05-27
100863,Calcolatori,12,26,2025-10-06
100863,Programmazione 1,10,28,2025-02-03
100863,Sistemi Operativi,10,26,2023-07-19
100863,Fisica 1,6,29,2026-02-06
100863,Analisi 1,10,24,2026-03-01
100864,Programmazione 1,8,27,2023-08-02
100864,Sistemi Operativi,8,24,2024-11-09
100864,Analisi 2,9,22,2024-06-26
100864,Machine Learning,12,24,2024-11-09
100864,Meccatronica,9,26,2026-01-03
100865,Programmazione 1,9,20,2025-04-14
100865,Algebra Lineare,12,18,2023-03-08
100865,Analisi 2,10,23,2024-01-06
100866,Algebra Lineare,6,21,2026-11-25
100866,Basi di Dati,10,18,2024-05-08
100866,Machine Learning,10,23,2024-12-10
100866,Sistemi Operativi,6,23,2025-04-23
100866,Calcolatori,10,22,2023-12-18
100867,Calcolatori,10,29,2025-09-18
100867,Algebra Lineare,8,19,2025-12-19
100867,Programmazione 1,10,25,2024-09-12
100867,Analisi 1,9,29,2026-07-05
100868,Analisi 2,6,24,2026-08-20
100868,Fisica 1,12,26,2026-05-19
100868,Machine Learning,6,20,2025-10-10
100869,Basi di Dati,9,20,2026-03-06
100869,Analisi 2,10,27,2024-01-13
100869,Sistemi Operativi,10,24,2023-08-19
100869,Calcolatori,12,24,2024-04-12
100869,Programmazione 1,10,27,2024-10-24
100870,Sistemi Operativi,10,24,2026-12-16
100870,Fisica 1,10,27,2024-06-25
100870,Meccatronica,10,18,2025-02-08
100870,Analisi 2,9,26,2024-01-17
100870,Algebra Lineare,9,27,2024-02-11
100871,Meccatronica,12,19,2024-03-13
100871,Sistemi Operativi,6,18,2023-02-10
100871,Fisica 1,9,18,2026-07-05
100872,Analisi 1,9,29,2023-04-10
100872,Algebra Lineare,6,18,2024-09-26
100872,Fisica 1,12,25,2025-03-21
100872,Machine Learning,12,25,2024-01-19
100872,Programmazione 1,12,26,2026-11-11
100873,Machine Learning,8,22,2023-06-20
100873,Algebra Lineare,8,18,2024-04-11
100873,Analisi 2,8,18,2026-07-14
100873,Calcolatori,12,30,2023-10-09
100873,Meccatronica,12,27,2026-03-19
100874,Programmazione 1,6,19,2026-11-12
100874,Calcolatori,8,28,2023-08-20
100874,Machine Learning,10,24,2023-09-14
100874,Algebra Lineare,12,23,2026-03-25
100874,Analisi 1,9,18,2025-04-26
100875,Basi di Dati,8,23,2024-02-22
100875,Algebra Lineare,8,25,2025-07-04
100875,Analisi 1,6,18,2026-08-16
100875,Calcolatori,8,28,2024-02-16
100876,Programmazione 1,12,30,2024-01-05
100876,Fisica 1,9,27,2023-10-07
100876,Machine Learning,12,25,2024-04-15
100876,Meccatronica,6,21,2025-12-06
100877,Algebra Lineare,12,27,2023-05-16
100877,Meccatronica,10,18,2026-12-18
100877,Basi di Dati,10,20,2024-06-03
100877,Analisi 2,6,29,2026-07-11
100878,Meccatronica,6,29,2025-02-16
100878,Analisi 1,8,28,2024-09-19
100878,Basi di Dati,9,19,2025-06-13
100879,Algebra Lineare,12,30,2025-09-01
100879,Programmazione 1,9,23,2023-12-24
100879,Analisi 1,6,23,2026-05-09
100880,Meccatronica,6,24,2023-11-16
100880,Machine Learning,10,18,2023-05-01
100880,Calcolatori,12,21,2023-12-10
100880,Analisi 1,9,22,2023-09-09
100880,Algebra Lineare,6,30,2024-10-26
100881,Sistemi Operativi,6,28,2024-10-13
100881,Analisi 2,10,30,2024-12-24
100881,Meccatronica,6,21,2025-09-18
100881,Programmazione 1,10,28,2025-11-23
100881,Algebra Lineare,6,28,2026-09-18
100882,Analisi 2,8,27,2025-02-13
100882,Machine Learning,9,29,2026-12-20
100882,Calcolatori,8,21,2024-06-24
100883,Analisi 2,12,25,2025-05-28
100883,Fisica 1,6,26,2023-07-16
100883,Programmazione 1,6,26,2026-01-20
100883,Analisi 1,8,18,2023-10-23
100884,Analisi 1,6,19,2024-11-28
100884,Sistemi Operativi,8,30,2026-07-04
100884,Algebra Lineare,6,23,2025-09-11
100884,Machine Learning,12,18,2025-03-26
100884,Meccatronica,10,21,2024-11-04
100885,Meccatronica,9,25,2024-03-01
100885,Machine Learning,9,21,2026-11-01
100885,Programmazione 1,10,25,2025-06-23
100886,Algebra Lineare,12,28,2024-11-07
100886,Basi di Dati,6,25,2023-05-13
100886,Programmazione 1,6,27,2025-12-08
100886,Machine Learning,12,22,2026-08-26
100887,Machine Learning,8,23,2026-01-12
100887,Analisi 2,8,18,2024-12-13
100887,Meccatronica,6,29,2025-01-05
100887,Analisi 1,9,25,2026-01-07
100888,Sistemi Operativi,6,24,2024-01-13
100888,Machine Learning,10,21,2026-01-12
100888,Programmazione 1,6,20,2023-11-21
100888,Analisi 2,10,22,2023-10-18
100889,Analisi 1,12,19,2024-01-26
100889,Programmazione 1,8,28,2023-03-12
100889,Fisica 1,8,18,2025-06-06
100889,Algebra Lineare,8,30,2026-06-19
100889,Sistemi Operativi,10,29,2025-04-28
100890,Meccatronica,6,18,2026-01-05
100890,Analisi 2,10,23,2026-05-22
100890,Machine Learning,9,22,2025-11-19
100891,Programmazione 1,12,27,2025-12-10
100891,Calcolatori,9,21,2023-02-18
100891,Algebra Lineare,6,28,2023-12-18
100892,Machine Learning,9,22,2025-07-13
100892,Calcolatori,8,20,2025-03-04
100892,Sistemi Operativi,10,27,2026-01-11
100892,Algebra Lineare,10,24,2023-04-26
100892,Analisi 1,10,19,2026-03-10
100893,Machine Learning,10,28,2024-07-13
100893,Programmazione 1,6,20,2024-06-26
100893,Basi di Dati,6,23,2025-01-03
100893,Sistemi Operativi,9,21,2023-02-15
100893,Analisi 2,8,28,2023-07-16
100894,Calcolatori,9,26,2026-10-02
100894,Machine Learning,9,20,2024-05-10
100894,Programmazione 1,6,21,2024-10-11
100895,Basi di Dati,10,22,2025-04-04
100895,Algebra Lineare,9,29,2026-10-02
100895,Programmazione 1,9,29,2026-02-19
100895,Calcolatori,6,30,2026-07-24
100896,Machine Learning,10,19,2024-04-11
100896,Fisica 1,12,25,2025-11-22
100896,Meccatronica,12,25,2026-09-01
100896,Analisi 2,9,28,2026-01-25
100897,Fisica 1,6,26,2025-04-28
100897,Basi di Dati,6,30,2023-10-06
100897,Sistemi Operativi,8,18,2025-07-16
100898,Fisica 1,12,29,2026-04-26
100898,Meccatronica,8,21,2026-05-09
100898,Analisi 2,6,20,2024-06-08
100899,Machine Learning,12,27,2024-05-06
100899,Basi di Dati,10,25,2024-10-23
100899,Meccatronica,8,21,2025-11-05
100900,Analisi 2,6,27,2023-05-23
100900,Fisica 1,6,19,2026-10-07
100900,Meccatronica,8,30,2024-09-09
100901,Analisi 2,6,27,2024-10-01
100901,Fisica 1,10,23,2025-02-11
100901,Algebra Lineare,9,29,2025-03-13
100901,Sistemi Operativi,6,25,2025-07-19
100902,Meccatronica,6,18,2023-12-27
100902,Analisi 1,10,30,2025-04-07
100902,Fisica 1,8,20,2026-11-24
100902,Algebra Lineare,8,20,2026-08-15
100902,Sistemi Operativi,10,21,2024-02-14
100903,Sistemi Operativi,10,18,2026-01-07
100903,Programmazione 1,12,23,2023-04-13
100903,Machine Learning,6,23,2025-03-20
100903,Fisica 1,12,30,2025-03-21
100903,Analisi 2,9,19,2023-11-16
100904,Algebra Lineare,6,28,2026-08-26
100904,Programmazione 1,9,26,2024-07-15
100904,Analisi 2,10,20,2025-10-01
100904,Fisica 1,10,20,2023-01-08
100904,Basi di Dati,10,21,2025-11-28
100905,Algebra Lineare,12,25,2025-06-20
100905,Machine Learning,10,28,2024-02-17
100905,Analisi 1,8,27,2026-12-19
100905,Analisi 2,12,29,2025-10-26
100906,Algebra Lineare,6,27,2025-06-01
100906,Sistemi Operativi,9,27,2024-03-27
100906,Machine Learning,10,30,2026-05-07
100907,Analisi 2,10,19,2024-02-06
100907,Fisica 1,12,27,2023-11-28
100907,Algebra Lineare,6,23,2025-09-11
100908,Algebra Lineare,6,20,2026-07-24
100908,Programmazione 1,8,20,2024-10-17
100908,Sistemi Operativi,9,25,2025-03-27
100909,Analisi 2,12,29,2026-02-28
100909,Calcolatori,12,30,2024-03-07
100909,Machine Learning,10,26,2026-01-11
100909,Sistemi Operativi,12,22,2023-07-17
100909,Fisica 1,6,24,2023-12-07
100910,Algebra Lineare,12,27,2025-07-01
100910,Calcolatori,9,26,2026-11-15
100910,Machine Learning,12,22,2026-04-22
100910,Analisi 2,12,21,2023-10-28
100910,Fisica 1,10,20,2024-07-26
100911,Programmazione 1,12,20,2026-02-13
100911,Sistemi Operativi,10,20,2023-02-14
100911,Meccatronica,9,23,2025-12-15
100912,Sistemi Operativi,12,24,2025-06-25
100912,Machine Learning,9,25,2025-02-06
100912,Algebra Lineare,9,25,2026-05-01
100912,Analisi 2,6,18,2026-09-15
100912,Fisica 1,9,26,2026-09-28
100913,Algebra Lineare,6,24,2026-06-09
100913,Programmazione 1,9,19,2024-03-09
100913,Calcolatori,9,22,2023-09-19
100914,Basi di Dati,8,26,2026-09-14
100914,Algebra Lineare,6,26,2024-06-27
100914,Programmazione 1,10,18,2023-08-01
100914,Analisi 1,8,24,2024-01-20
100914,Machine Learning,9,30,2025-03-07
100915,Machine Learning,9,29,2023-09-20
100915,Programmazione 1,12,21,2023-10-25
100915,Analisi 2,9,29,2023-04-09
100915,Sistemi Operativi,12,18,2026-11-03
100915,Calcolatori,12,25,2026-10-16
100916,Algebra Lineare,12,22,2023-04-12
100916,Calcolatori,10,27,2025-09-01
100916,Analisi 2,9,23,2023-08-07
100917,Machine Learning,6,27,2025-08-21
100917,Basi di Dati,8,27,2025-11-01
100917,Algebra Lineare,9,27,2023-03-22
100917,Sistemi Operativi,10,18,2024-12-20
100918,Algebra Lineare,8,19,2025-09-20
100918,Analisi 2,8,23,2025-10-27
100918,Programmazione 1,6,25,2024-05-05
100918,Machine Learning,6,21,2023-10-24
100919,Basi di Dati,10,25,2025-10-12
100919,Meccatronica,6,28,2025-02-17
100919,Algebra Lineare,10,29,2025-11-17
100919,Sistemi Operativi,8,21,2023-09-17
100920,Analisi 2,9,19,2026-03-08
100920,Calcolatori,8,20,2026-01-24
100920,Machine Learning,9,29,2026-12-20
100920,Sistemi Operativi,9,20,2026-07-27
100920,Algebra Lineare,10,22,2024-02-28
100921,Fisica 1,8,27,2024-11-21
100921,Programmazione 1,6,23,2023-09-26
100921,Machine Learning,6,25,2024-05-25
100921,Meccatronica,8,24,2025-06-19
100922,Machine Learning,8,21,2024-08-24
100922,Sistemi Operativi,8,21,2026-02-15
100922,Programmazione 1,12,26,2023-03-06
100922,Fisica 1,8,25,2023-01-23
100923,Calcolatori,12,22,2026-08-19
100923,Algebra Lineare,9,29,2025-02-21
100923,Basi di Dati,10,24,2026-06-11
100923,Programmazione 1,8,27,2023-09-18
100924,Programmazione 1,6,23,2023-06-16
100924,Basi di Dati,12,18,2025-06-17
100924,Fisica 1,12,30,2026-03-13
100924,Sistemi Operativi,12,21,2025-09-17
100924,Algebra Lineare,10,24,2024-09-01
100925,Programmazione 1,6,20,2024-10-13
100925,Basi di Dati,6,20,2023-11-26
100925,Machine Learning,12,18,2025-12-03
100926,Sistemi Operativi,12,26,2026-11-26
100926,Analisi 1,6,26,2024-01-21
100926,Analisi 2,10,18,2026-07-23
100926,Algebra Lineare,12,18,2023-01-15
100926,Calcolatori,12,20,2024-08-25
100927,Meccatronica,10,26,2024-04-09
100927,Sistemi Operativi,12,28,2026-11-10
100927,Analisi 2,12,25,2023-04-23
100928,Programmazione 1,10,26,2026-09-26
100928,Machine Learning,8,21,2025-06-23
100928,Basi di Dati,10,18,2026-08-08
100928,Analisi 2,6,30,2024-11-07
100929,Calcolatori,6,28,2025-08-22
100929,Meccatronica,6,23,2024-11-03
100929,Sistemi Operativi,12,25,2024-09-09
100930,Algebra Lineare,12,26,2024-02-03
100930,Meccatronica,9,19,2025-08-02
100930,Programmazione 1,6,30,2024-04-21
100930,Analisi 2,9,18,2024-07-18
100930,Machine Learning,10,19,2025-11-25
100931,Sistemi Operativi,10,25,2026-09-02
100931,Analisi 1,8,21,2025-11-09
100931,Programmazione 1,9,24,2025-05-14
100931,Algebra Lineare,10,27,2025-01-25
100932,Machine Learning,6,19,2026-04-05
100932,Meccatronica,12,23,2026-04-25
100932,Algebra Lineare,10,26,2024-02-12
100933,Basi di Dati,12,29,2024-11-15
100933,Calcolatori,8,19,2026-09-25
100933,Meccatronica,8,29,2023-03-19
100933,Sistemi Operativi,6,23,2025-12-22
100933,Analisi 1,9,28,2024-04-08
100934,Algebra Lineare,9,19,2025-11-24
100934,Analisi 1,9,26,2024-10-14
100934,Machine Learning,10,18,2026-04-10
100935,Machine Learning,8,29,2023-06-24
100935,Basi di Dati,12,23,2025-11-03
100935,Algebra Lineare,10,22,2023-07-03
100935,Fisica 1,10,18,2025-01-06
100936,Analisi 1,10,27,2023-11-27
100936,Sistemi Operativi,9,19,2024-05-27
100936,Meccatronica,9,28,2026-07-23
100937,Meccatronica,10,30,2026-05-01
100937,Algebra Lineare,8,27,2024-09-13
100937,Fisica 1,9,28,2024-04-25
100938,Analisi 2,6,27,2026-12-27
100938,Machine Learning,8,19,2024-07-13
100938,Calcolatori,10,25,2023-10-24
100939,Machine Learning,6,20,2025-12-13
100939,Meccatronica,8,22,2024-01-05
100939,Sistemi Operativi,8,20,2024-05-20
100939,Programmazione 1,12,26,2023-02-07
100940,Basi di Dati,9,27,2023-02-16
100940,Machine Learning,10,27,2023-06-05
100940,Fisica 1,9,22,2026-02-09
100940,Meccatronica,9,18,2024-04-08
100940,Sistemi Operativi,9,19,2026-05-28
100941,Calcolatori,10,18,2023-09-13
100941,Machine Learning,8,25,2024-07-07
100941,Algebra Lineare,6,27,2025-12-21
100941,Analisi 1,10,27,2025-06-19
100942,Analisi 2,10,22,2023-05-20
100942,Basi di Dati,6,18,2024-09-11
100942,Sistemi Operativi,6,20,2025-06-03
100943,Fisica 1,12,24,2026-03-06
100943,Algebra Lineare,12,26,2024-10-01
100943,Sistemi Operativi,9,25,2024-04-03
100943,Calcolatori,9,23,2025-07-24
100943,Analisi 2,6,23,2026-05-19
100944,Analisi 2,6,22,2026-09-17
100944,Calcolatori,10,27,2025-04-03
100944,Analisi 1,8,29,2023-05-01
100945,Calcolatori,10,24,2023-09-07
100945,Algebra Lineare,6,29,2025-09-02
100945,Fisica 1,6,19,2026-04-03
100945,Basi di Dati,9,21,2023-06-03
100945,Machine Learning,6,22,2024-07-16
100946,Machine Learning,10,30,2023-09-15
100946,Analisi 2,6,18,2026-11-17
100946,Analisi 1,9,24,2025-03-11
100946,Meccatronica,10,18,2026-11-18
100946,Programmazione 1,6,20,2026-10-22
100947,Fisica 1,9,20,2024-01-13
100947,Analisi 1,6,18,2024-04-02
100947,Calcolatori,8,26,2026-06-21
100948,Calcolatori,8,22,2023-02-10
100948,Programmazione 1,8,18,2026-07-16
100948,Meccatronica,6,19,2025-02-09
100948,Machine Learning,9,29,2024-01-04
100948,Analisi 1,10,24,2024-04-28
100949,Sistemi Operativi,9,18,2023-06-08
100949,Analisi 2,12,20,2024-11-06
100949,Meccatronica,6,23,2026-03-21
100949,Analisi 1,6,19,2023-02-04
100949,Machine Learning,8,22,2025-04-08
100950,Analisi 1,9,20,2026-02-26
100950,Fisica 1,8,20,2024-12-20
100950,Sistemi Operativi,9,23,2026-11-10
100950,Calcolatori,9,20,2024-05-06
100950,Meccatronica,12,24,2025-05-20
100951,Machine Learning,12,26,2026-07-07
100951,Programmazione 1,9,20,2023-12-26
100951,Analisi 2,12,23,2024-07-25
100951,Basi di Dati,10,28,2026-11-28
100952,Algebra Lineare,8,27,2026-04-12
100952,Sistemi Operativi,10,30,2023-06-23
100952,Calcolatori,8,24,2026-06-27
100953,Meccatronica,10,20,2025-04-28
100953,Analisi 1,12,18,2026-07-10
100953,Algebra Lineare,6,22,2026-06-08
100953,Fisica 1,8,24,2025-03-10
100954,Algebra Lineare,9,28,2024-06-07
100954,Machine Learning,12,27,2026-03-25
100954,Sistemi Operativi,12,26,2025-12-08
100954,Calcolatori,8,22,2024-12-25
100955,Basi di Dati,9,25,2023-03-21
100955,Analisi 2,10,28,2026-04-24
100955,Algebra Lineare,12,21,2025-05-07
100955,Programmazione 1,9,24,2025-09-24
100956,Fisica 1,6,24,2024-05-19
100956,Programmazione 1,10,27,2024-10-20
100956,Machine Learning,12,30,2023-07-04
100956,Basi di Dati,9,21,2023-02-13
100957,Fisica 1,6,25,2024-08-05
100957,Basi di Dati,10,18,2026-12-06
100957,Analisi 1,6,19,2025-09-20
100957,Programmazione 1,10,25,2023-09-05
100957,Sistemi Operativi,10,29,2025-10-07
100958,Analisi 2,10,30,2024-10-25
100958,Analisi 1,9,30,2026-07-06
100958,Algebra Lineare,9,28,2025-03-24
100959,Analisi 2,8,21,2023-08-05
100959,Machine Learning,12,30,2025-01-07
100959,Algebra Lineare,10,27,2025-09-28
100959,Meccatronica,6,28,2023-03-21
100959,Fisica 1,10,29,2026-12-10
100960,Basi di Dati,6,24,2024-04-11
100960,Analisi 1,8,27,2023-01-04
100960,Machine Learning,10,19,2024-06-26
100960,Fisica 1,12,18,2023-07-25
100960,Calcolatori,8,27,2025-12-19
100961,Analisi 1,8,22,2025-04-16
100961,Fisica 1,10,25,2024-11-09
100961,Sistemi Operativi,12,30,2023-05-02
100962,Sistemi Operativi,6,24,2026-10-07
100962,Algebra Lineare,6,19,2025-09-03
100962,Analisi 1,6,24,2023-05-19
100962,Calcolatori,12,28,2023-01-02
100962,Programmazione 1,9,28,2024-01-05
100963,Sistemi Operativi,12,18,2023-10-20
100963,Machine Learning,6,21,2025-03-04
100963,Meccatronica,8,22,2025-05-18
100963,Programmazione 1,9,20,2023-04-11
100963,Fisica 1,8,19,2026-01-23
100964,Meccatronica,12,19,2024-09-13
100964,Analisi 1,6,19,2025-08-04
100964,Basi di Dati,6,30,2026-02-07
100964,Machine Learning,8,30,2023-10-22
100965,Programmazione 1,6,20,2023-05-03
100965,Analisi 2,6,20,2026-11-10
100965,Algebra Lineare,9,20,2026-12-03
100965,Fisica 1,12,21,2026-08-28
100966,Calcolatori,8,27,2023-04-18
100966,Basi di Dati,6,18,2026-05-20
100966,Machine Learning,6,28,2026-02-26
100966,Analisi 2,12,22,2024-04-21
100966,Fisica 1,8,19,2025-05-02
100967,Fisica 1,8,23,2023-07-20
100967,Analisi 1,10,28,2024-07-03
100967,Calcolatori,10,26,2025-06-11
100968,Calcolatori,9,19,2023-03-21
100968,Analisi 2,9,22,2026-12-26
100968,Basi di Dati,6,29,2026-10-18
100969,Meccatronica,12,22,2024-01-01
100969,Algebra Lineare,9,19,2025-07-15
100969,Calcolatori,9,28,2026-04-12
100969,Fisica 1,9,30,2025-03-28
100969,Machine Learning,8,25,2023-08-05
100970,Machine Learning,9,18,2025-07-28
100970,Analisi 2,6,25,2023-11-02
100970,Calcolatori,6,22,2025-02-27
100970,Fisica 1,8,18,2026-09-21
100971,Analisi 2,12,25,2023-01-01
100971,Algebra Lineare,10,24,2023-11-09
100971,Programmazione 1,6,25,2024-09-05
100971,Machine Learning,6,25,2026-03-07
100972,Analisi 1,8,20,2024-03-18
100972,Meccatronica,8,20,2024-09-05
100972,Calcolatori,9,18,2025-08-11
100972,Machine Learning,8,26,2024-06-20
100972,Basi di Dati,12,27,2025-01-01
100973,Analisi 1,12,30,2023-04-12
100973,Programmazione 1,6,29,2023-04-12
100973,Algebra Lineare,6,30,2025-04-11
